hash,family,seed,result,time,conflicts,decisions,propagations,returncode,maquina
96fd73d32e5abe7f0f5234053e236019,software-verification,123,TIMEOUT,800.000,,,,-1,pc2_group3
96fd73d32e5abe7f0f5234053e236019,software-verification,777,TIMEOUT,800.000,,,,-1,pc2_group3
9834e67bb8d0379eb872b3ad155ee05b,software-verification,42,UNSAT,0.550,0.000,0.000,134736.000,20,pc2_group3
9834e67bb8d0379eb872b3ad155ee05b,software-verification,123,UNSAT,0.632,0.000,0.000,134736.000,20,pc2_group3
9834e67bb8d0379eb872b3ad155ee05b,software-verification,777,UNSAT,0.605,0.000,0.000,134736.000,20,pc2_group3
98797d187fa732a0226062c20f5c001b,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
98797d187fa732a0226062c20f5c001b,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
98797d187fa732a0226062c20f5c001b,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
a13ab802fc36bd27ffa61ec561ec6c47,software-verification,42,UNSAT,164.739,2436366.000,11042226.000,436648381.000,20,pc2_group3
a13ab802fc36bd27ffa61ec561ec6c47,software-verification,123,UNSAT,172.607,2469640.000,10793765.000,435056231.000,20,pc2_group3
a13ab802fc36bd27ffa61ec561ec6c47,software-verification,777,UNSAT,133.639,1929879.000,8473757.000,368077467.000,20,pc2_group3
a49e09ba2e553c2311ac9d0a09a82007,software-verification,42,UNSAT,1.100,0.000,0.000,440656.000,20,pc2_group3
a49e09ba2e553c2311ac9d0a09a82007,software-verification,123,UNSAT,1.081,0.000,0.000,440656.000,20,pc2_group3
a49e09ba2e553c2311ac9d0a09a82007,software-verification,777,UNSAT,1.131,0.000,0.000,440656.000,20,pc2_group3
a7a67f8c2c327f92b765845123cd09d5,software-verification,42,TIMEOUT,800.000,,,,-1,pc2_group3
a7a67f8c2c327f92b765845123cd09d5,software-verification,123,TIMEOUT,800.000,,,,-1,pc2_group3
a7a67f8c2c327f92b765845123cd09d5,software-verification,777,TIMEOUT,800.000,,,,-1,pc2_group3
ac601039610505997f89c5e089624610,software-verification,42,UNSAT,124.282,524905.000,639661.000,327267113.000,20,pc2_group3
ac601039610505997f89c5e089624610,software-verification,123,UNSAT,128.754,551678.000,667544.000,336317224.000,20,pc2_group3
ac601039610505997f89c5e089624610,software-verification,777,UNSAT,113.523,471214.000,577714.000,293754574.000,20,pc2_group3
acd0c7fee27c40d6d3345f07b7c6d6c4,software-verification,42,UNSAT,88.316,925853.000,1092372.000,159321067.000,20,pc2_group3
acd0c7fee27c40d6d3345f07b7c6d6c4,software-verification,123,UNSAT,98.832,1124820.000,1318587.000,181626146.000,20,pc2_group3
acd0c7fee27c40d6d3345f07b7c6d6c4,software-verification,777,UNSAT,102.842,1109706.000,1302271.000,175273427.000,20,pc2_group3
ae3e774dda19c84566a1ba222bb44bab,software-verification,42,TIMEOUT,800.000,,,,-1,pc2_group3
ae3e774dda19c84566a1ba222bb44bab,software-verification,123,UNSAT,590.770,4029078.000,7326681.000,882088782.000,20,pc2_group3
ae3e774dda19c84566a1ba222bb44bab,software-verification,777,UNSAT,659.144,4223905.000,8128704.000,899859867.000,20,pc2_group3
b14723fd0acbb7a5b497c4ddb4e3d813,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
b14723fd0acbb7a5b497c4ddb4e3d813,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
b14723fd0acbb7a5b497c4ddb4e3d813,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
b2059a77acce5836fcaa1e26cd1bb1dc,software-verification,42,UNSAT,496.065,1696076.000,14756098.000,1261460447.000,20,pc2_group3
b2059a77acce5836fcaa1e26cd1bb1dc,software-verification,123,TIMEOUT,800.000,,,,-1,pc2_group3
b2059a77acce5836fcaa1e26cd1bb1dc,software-verification,777,TIMEOUT,800.000,,,,-1,pc2_group3
b3233e009976748e3a55d7cd0ea30c41,software-verification,42,UNSAT,292.036,197575.000,2695369.000,621613032.000,20,pc2_group3
b3233e009976748e3a55d7cd0ea30c41,software-verification,123,UNSAT,269.840,170348.000,2165820.000,523870066.000,20,pc2_group3
b3233e009976748e3a55d7cd0ea30c41,software-verification,777,UNSAT,267.144,189378.000,2098809.000,526060073.000,20,pc2_group3
b835bbe3c0b4447c3e936326e10dacc4,software-verification,42,SAT,132.991,157350.000,630867.000,368874258.000,10,pc2_group3
b835bbe3c0b4447c3e936326e10dacc4,software-verification,123,SAT,98.273,95355.000,409027.000,318486144.000,10,pc2_group3
b835bbe3c0b4447c3e936326e10dacc4,software-verification,777,SAT,74.708,98631.000,396179.000,222121879.000,10,pc2_group3
b8f9b018d16835c564dcd8395118c79f,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
b8f9b018d16835c564dcd8395118c79f,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
b8f9b018d16835c564dcd8395118c79f,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
bb03fa0be008cce77c83f597bc34dee2,software-verification,42,UNSAT,9.215,8610.000,87936.000,23588266.000,20,pc2_group3
bb03fa0be008cce77c83f597bc34dee2,software-verification,123,UNSAT,14.177,18173.000,129885.000,34765294.000,20,pc2_group3
bb03fa0be008cce77c83f597bc34dee2,software-verification,777,UNSAT,12.125,14550.000,117656.000,38159892.000,20,pc2_group3
bb7aed760137c3250190ef9053dc0bef,software-verification,42,UNSAT,1.856,35090.000,39215.000,4824306.000,20,pc2_group3
bb7aed760137c3250190ef9053dc0bef,software-verification,123,UNSAT,2.110,34686.000,39051.000,4815415.000,20,pc2_group3
bb7aed760137c3250190ef9053dc0bef,software-verification,777,UNSAT,1.775,33998.000,38356.000,4607493.000,20,pc2_group3
bbdc1542ad1cd21301bcb6ab89893615,software-verification,42,TIMEOUT,800.000,,,,-1,pc2_group3
bbdc1542ad1cd21301bcb6ab89893615,software-verification,123,TIMEOUT,800.000,,,,-1,pc2_group3
bbdc1542ad1cd21301bcb6ab89893615,software-verification,777,UNKNOWN,215.560,15870.000,155233.000,265558548.000,-6,pc2_group3
bbe0587d3fc899352fccf7cbb10fa874,software-verification,42,UNSAT,114.561,918732.000,1087448.000,156281142.000,20,pc2_group3
bbe0587d3fc899352fccf7cbb10fa874,software-verification,123,UNSAT,82.098,948579.000,1120194.000,159251747.000,20,pc2_group3
bbe0587d3fc899352fccf7cbb10fa874,software-verification,777,UNSAT,78.210,913801.000,1081829.000,150377288.000,20,pc2_group3
c03f7f84f6ac9e523c17e391c3895183,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c03f7f84f6ac9e523c17e391c3895183,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c03f7f84f6ac9e523c17e391c3895183,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c084fcafd1435d2e5e9693da60ac53f7,software-verification,42,UNSAT,7.459,9434.000,62264.000,16460528.000,20,pc2_group3
c084fcafd1435d2e5e9693da60ac53f7,software-verification,123,UNSAT,5.248,6444.000,46187.000,11471917.000,20,pc2_group3
c084fcafd1435d2e5e9693da60ac53f7,software-verification,777,UNSAT,14.233,11016.000,44223.000,87667051.000,20,pc2_group3
c21cea390a50204944aa00babd56b53c,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c21cea390a50204944aa00babd56b53c,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c21cea390a50204944aa00babd56b53c,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c2894b8d82492f03bb73bbc65896c016,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c2894b8d82492f03bb73bbc65896c016,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c2894b8d82492f03bb73bbc65896c016,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c597584300c33b1ee175909f92d9a693,software-verification,42,UNSAT,0.909,0.000,0.000,364167.000,20,pc2_group3
c597584300c33b1ee175909f92d9a693,software-verification,123,UNSAT,0.818,0.000,0.000,364167.000,20,pc2_group3
c597584300c33b1ee175909f92d9a693,software-verification,777,UNSAT,0.871,0.000,0.000,364167.000,20,pc2_group3
c796794d6786a23597f30d66cc62f1f3,software-verification,42,SAT,24.876,0.000,0.000,14731702.000,10,pc2_group3
c796794d6786a23597f30d66cc62f1f3,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
c796794d6786a23597f30d66cc62f1f3,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
cd711ea43647d0b4b4ee57e78a8b7a1c,software-verification,42,UNSAT,68.768,21602.000,150997.000,81727378.000,20,pc2_group3
cd711ea43647d0b4b4ee57e78a8b7a1c,software-verification,123,UNSAT,63.116,23592.000,122211.000,53642288.000,20,pc2_group3
cd711ea43647d0b4b4ee57e78a8b7a1c,software-verification,777,UNSAT,60.628,22613.000,145396.000,57253358.000,20,pc2_group3
cdd8ab284c8c33aada20bef1db5bbcb7,software-verification,42,UNSAT,84.771,900321.000,1069154.000,152336242.000,20,pc2_group3
cdd8ab284c8c33aada20bef1db5bbcb7,software-verification,123,UNSAT,93.588,1015078.000,1183372.000,167982442.000,20,pc2_group3
cdd8ab284c8c33aada20bef1db5bbcb7,software-verification,777,UNSAT,101.902,1043531.000,1217294.000,174378314.000,20,pc2_group3
d1dbf88a58406c931fd696267ed8159e,software-verification,42,UNSAT,61.736,107086.000,694979.000,133797436.000,20,pc2_group3
d1dbf88a58406c931fd696267ed8159e,software-verification,123,UNSAT,106.469,104121.000,741240.000,355257420.000,20,pc2_group3
d1dbf88a58406c931fd696267ed8159e,software-verification,777,UNSAT,75.333,82046.000,714630.000,181802003.000,20,pc2_group3
d34e2b88e21a34f274b87469164a01bb,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
d34e2b88e21a34f274b87469164a01bb,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
d34e2b88e21a34f274b87469164a01bb,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
d570bbe4e59e242a18260d9e2f616496,software-verification,42,UNSAT,158.092,328811.000,910924.000,385089435.000,20,pc2_group3
d570bbe4e59e242a18260d9e2f616496,software-verification,123,UNSAT,133.569,308667.000,907750.000,336004424.000,20,pc2_group3
d570bbe4e59e242a18260d9e2f616496,software-verification,777,UNSAT,134.703,298696.000,857291.000,328213411.000,20,pc2_group3
d69851de5b015182614d22c936a4ae8c,software-verification,42,UNSAT,592.638,498381.000,1585396.000,1671499410.000,20,pc2_group3
d69851de5b015182614d22c936a4ae8c,software-verification,123,UNSAT,697.350,484586.000,1717595.000,1881055287.000,20,pc2_group3
d69851de5b015182614d22c936a4ae8c,software-verification,777,TIMEOUT,800.000,,,,-1,pc2_group3
da72fa2e7bc48f9c0288b31db6c3f2e4,software-verification,42,SAT,92.478,27500.000,273679.000,139109695.000,10,pc2_group3
da72fa2e7bc48f9c0288b31db6c3f2e4,software-verification,123,SAT,45.376,10568.000,56004.000,89077350.000,10,pc2_group3
da72fa2e7bc48f9c0288b31db6c3f2e4,software-verification,777,SAT,51.552,10690.000,51623.000,103915169.000,10,pc2_group3
db599c16135ce55618717ca61d54cef3,software-verification,42,UNSAT,540.304,63470.000,656699.000,2455824082.000,20,pc2_group3
db599c16135ce55618717ca61d54cef3,software-verification,123,UNSAT,236.188,14374.000,217552.000,1345332187.000,20,pc2_group3
db599c16135ce55618717ca61d54cef3,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
dd0196aee30d0a83b6fe8bc7eba01806,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
dd0196aee30d0a83b6fe8bc7eba01806,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
dd0196aee30d0a83b6fe8bc7eba01806,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e16c33062a8fa678573cd7b335187b32,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e16c33062a8fa678573cd7b335187b32,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e16c33062a8fa678573cd7b335187b32,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e21b0a7567ec71858105a52f99cbbcd9,software-verification,42,UNSAT,1.321,75.000,1558.000,618778.000,20,pc2_group3
e21b0a7567ec71858105a52f99cbbcd9,software-verification,123,UNSAT,1.266,75.000,1558.000,618778.000,20,pc2_group3
e21b0a7567ec71858105a52f99cbbcd9,software-verification,777,UNSAT,1.303,75.000,1558.000,618778.000,20,pc2_group3
e6fa27dfe90f1f92c8ee9b9979ca44b6,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e6fa27dfe90f1f92c8ee9b9979ca44b6,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e6fa27dfe90f1f92c8ee9b9979ca44b6,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e8abb9c83efdd96a99990f3b914ea873,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e8abb9c83efdd96a99990f3b914ea873,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e8abb9c83efdd96a99990f3b914ea873,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e9787c0bf64f89f71b71bf992433b065,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e9787c0bf64f89f71b71bf992433b065,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
e9787c0bf64f89f71b71bf992433b065,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
ea3dbefa6a8a5015e2c476d6a5dda695,software-verification,42,UNSAT,1.339,0.000,0.000,122568.000,20,pc2_group3
ea3dbefa6a8a5015e2c476d6a5dda695,software-verification,123,UNSAT,1.392,0.000,0.000,122568.000,20,pc2_group3
ea3dbefa6a8a5015e2c476d6a5dda695,software-verification,777,UNSAT,1.452,0.000,0.000,122568.000,20,pc2_group3
eb34dcb040e9956397c306400da096f1,software-verification,42,UNSAT,0.860,0.000,0.000,170952.000,20,pc2_group3
eb34dcb040e9956397c306400da096f1,software-verification,123,UNSAT,0.965,0.000,0.000,170952.000,20,pc2_group3
eb34dcb040e9956397c306400da096f1,software-verification,777,UNSAT,0.917,0.000,0.000,170952.000,20,pc2_group3
f54b352934be08821aa75b3424112956,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
f54b352934be08821aa75b3424112956,software-verification,123,UNSAT,326.576,36849.000,545552.000,1136034740.000,20,pc2_group3
f54b352934be08821aa75b3424112956,software-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2_group3
fa7055908271153a5d9f46f6882aa1ab,software-verification,42,UNSAT,9.097,8610.000,87936.000,23588266.000,20,pc2_group3
fa7055908271153a5d9f46f6882aa1ab,software-verification,123,UNSAT,16.123,18173.000,129885.000,34765294.000,20,pc2_group3
fa7055908271153a5d9f46f6882aa1ab,software-verification,777,UNSAT,16.269,14550.000,117656.000,38159892.000,20,pc2_group3
ff90d59262f6fb2b5fb30e0279ac4de2,software-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2_group3
ff90d59262f6fb2b5fb30e0279ac4de2,software-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2_group3
ff90d59262f6fb2b5fb30e0279ac4de2,software-verification,777,UNKNOWN,37.506,0.000,0.000,11124861.000,-6,pc2_group3
0049919cdf9556bfda5bb365af72414c,station-repacking,42,SAT,156.455,1610695.000,7992465.000,197938524.000,10,pc1_group4
0049919cdf9556bfda5bb365af72414c,station-repacking,123,SAT,141.866,1208250.000,7861213.000,186436442.000,10,pc1_group4
0049919cdf9556bfda5bb365af72414c,station-repacking,777,SAT,221.108,2366011.000,11681653.000,325556509.000,10,pc1_group4
03873e44115e30db6c3ccc2941c14101,station-repacking,42,SAT,1.713,476.000,6312.000,461246.000,10,pc1_group4
03873e44115e30db6c3ccc2941c14101,station-repacking,123,SAT,2.130,476.000,6312.000,461246.000,10,pc1_group4
03873e44115e30db6c3ccc2941c14101,station-repacking,777,SAT,2.052,476.000,6312.000,461246.000,10,pc1_group4
095abfecc3d54908ae4eeaa17f0f0b44,station-repacking,42,SAT,1.710,33.000,4806.000,404603.000,10,pc1_group4
095abfecc3d54908ae4eeaa17f0f0b44,station-repacking,123,SAT,1.834,33.000,4806.000,404603.000,10,pc1_group4
095abfecc3d54908ae4eeaa17f0f0b44,station-repacking,777,SAT,1.674,33.000,4806.000,404603.000,10,pc1_group4
09c34d5c989469373633702ea8c9d87b,station-repacking,42,SAT,73.854,703765.000,4549048.000,103519335.000,10,pc1_group4
09c34d5c989469373633702ea8c9d87b,station-repacking,123,SAT,52.228,398197.000,3058855.000,65905369.000,10,pc1_group4
09c34d5c989469373633702ea8c9d87b,station-repacking,777,SAT,19.997,102773.000,958797.000,21986711.000,10,pc1_group4
0a584e40865fa99bfdda6c365d18e60f,station-repacking,42,SAT,1.869,381.000,5816.000,478945.000,10,pc1_group4
0a584e40865fa99bfdda6c365d18e60f,station-repacking,123,SAT,2.285,381.000,5816.000,478945.000,10,pc1_group4
0a584e40865fa99bfdda6c365d18e60f,station-repacking,777,SAT,2.144,381.000,5816.000,478945.000,10,pc1_group4
0d0884803351d1b0fafe276c0e77081d,station-repacking,42,SAT,3.466,3825.000,22048.000,1492658.000,10,pc1_group4
0d0884803351d1b0fafe276c0e77081d,station-repacking,123,SAT,3.169,3984.000,26515.000,2055740.000,10,pc1_group4
0d0884803351d1b0fafe276c0e77081d,station-repacking,777,SAT,3.285,4692.000,69997.000,2074723.000,10,pc1_group4
0d79a79d1dbd0639f493874d846a62fc,station-repacking,42,SAT,0.069,0.000,0.000,42723.000,10,pc1_group4
0d79a79d1dbd0639f493874d846a62fc,station-repacking,123,SAT,0.090,0.000,0.000,42723.000,10,pc1_group4
0d79a79d1dbd0639f493874d846a62fc,station-repacking,777,SAT,0.119,0.000,0.000,42723.000,10,pc1_group4
110abea2cac57d734683619f799bf18a,station-repacking,42,SAT,447.810,5689767.000,26117267.000,727249360.000,10,pc1_group4
110abea2cac57d734683619f799bf18a,station-repacking,123,SAT,430.569,4794754.000,25235904.000,652633476.000,10,pc1_group4
110abea2cac57d734683619f799bf18a,station-repacking,777,SAT,207.368,2614903.000,10594727.000,361108349.000,10,pc1_group4
13429c9211d51320d0c071a9d86fe51a,station-repacking,42,TIMEOUT,800.000,,,,-1,pc1_group4
13429c9211d51320d0c071a9d86fe51a,station-repacking,123,TIMEOUT,800.000,,,,-1,pc1_group4
13429c9211d51320d0c071a9d86fe51a,station-repacking,777,TIMEOUT,800.000,,,,-1,pc1_group4
13f971348e5c308d867acae79dec07cc,station-repacking,42,SAT,10.158,47420.000,426364.000,13822015.000,10,pc1_group4
13f971348e5c308d867acae79dec07cc,station-repacking,123,SAT,6.476,37499.000,553203.000,12374905.000,10,pc1_group4
13f971348e5c308d867acae79dec07cc,station-repacking,777,SAT,8.573,31514.000,406887.000,11095549.000,10,pc1_group4
1534c8506c9e261309e6fe886308e1e7,station-repacking,42,TIMEOUT,800.000,,,,-1,pc1_group4
1534c8506c9e261309e6fe886308e1e7,station-repacking,123,TIMEOUT,800.000,,,,-1,pc1_group4
1534c8506c9e261309e6fe886308e1e7,station-repacking,777,TIMEOUT,800.000,,,,-1,pc1_group4
15f12bdf02e43f71b10c20ed256355b9,station-repacking,42,TIMEOUT,800.000,,,,-1,pc1_group4
15f12bdf02e43f71b10c20ed256355b9,station-repacking,123,TIMEOUT,800.000,,,,-1,pc1_group4
15f12bdf02e43f71b10c20ed256355b9,station-repacking,777,TIMEOUT,800.000,,,,-1,pc1_group4
171ded15d8af000371cc0e8f5301d1a9,station-repacking,42,SAT,22.881,167063.000,610078.000,26359069.000,10,pc1_group4
171ded15d8af000371cc0e8f5301d1a9,station-repacking,123,SAT,11.008,57820.000,258460.000,12842971.000,10,pc1_group4
171ded15d8af000371cc0e8f5301d1a9,station-repacking,777,SAT,7.775,30184.000,195329.000,8228972.000,10,pc1_group4
189476b82beea47f8f851fb98c92cff3,station-repacking,42,SAT,4.271,12839.000,411904.000,5498628.000,10,pc1_group4
189476b82beea47f8f851fb98c92cff3,station-repacking,123,SAT,4.187,12737.000,288835.000,4956596.000,10,pc1_group4
189476b82beea47f8f851fb98c92cff3,station-repacking,777,SAT,6.297,25483.000,555320.000,8563662.000,10,pc1_group4
1c816a0ed040c391676156f1aa7e5d5a,station-repacking,42,SAT,461.568,5758453.000,31806430.000,767085477.000,10,pc1_group4
1c816a0ed040c391676156f1aa7e5d5a,station-repacking,123,SAT,614.615,6461267.000,36103212.000,892932504.000,10,pc1_group4
1c816a0ed040c391676156f1aa7e5d5a,station-repacking,777,TIMEOUT,800.000,,,,-1,pc1_group4
1e7aca691093ba117574a5d6f4b6a4fa,station-repacking,42,SAT,158.730,1673306.000,9830305.000,239704551.000,10,pc1_group4
1e7aca691093ba117574a5d6f4b6a4fa,station-repacking,123,SAT,182.814,1607000.000,8595535.000,233975646.000,10,pc1_group4
1e7aca691093ba117574a5d6f4b6a4fa,station-repacking,777,SAT,93.836,1009269.000,6336975.000,148092996.000,10,pc1_group4
1fe66c63e4848f2ca7deefae9bd2a293,station-repacking,42,TIMEOUT,800.000,,,,-1,pc1_group4
1fe66c63e4848f2ca7deefae9bd2a293,station-repacking,123,TIMEOUT,800.000,,,,-1,pc1_group4
1fe66c63e4848f2ca7deefae9bd2a293,station-repacking,777,TIMEOUT,800.000,,,,-1,pc1_group4
25729b4354afa484ca72c9724331ea3e,station-repacking,42,SAT,241.443,2944139.000,15727087.000,422550885.000,10,pc1_group4
25729b4354afa484ca72c9724331ea3e,station-repacking,123,SAT,228.137,2547952.000,11906858.000,353662589.000,10,pc1_group4
25729b4354afa484ca72c9724331ea3e,station-repacking,777,SAT,58.147,499506.000,3227810.000,87089128.000,10,pc1_group4
2a3456cfe79ecaf6e0f70f307b71fc5f,station-repacking,42,SAT,2.281,1148.000,19944.000,616539.000,10,pc1_group4
2a3456cfe79ecaf6e0f70f307b71fc5f,station-repacking,123,SAT,2.369,2117.000,23612.000,804516.000,10,pc1_group4
2a3456cfe79ecaf6e0f70f307b71fc5f,station-repacking,777,SAT,2.005,834.000,19166.000,637847.000,10,pc1_group4
2e6b35b71c9a817b01c0f925dd61480d,station-repacking,42,SAT,1.624,6.000,4367.000,413649.000,10,pc1_group4
2e6b35b71c9a817b01c0f925dd61480d,station-repacking,123,SAT,1.480,6.000,4367.000,413649.000,10,pc1_group4
2e6b35b71c9a817b01c0f925dd61480d,station-repacking,777,SAT,1.643,6.000,4367.000,413649.000,10,pc1_group4
2e76c980bb44428c47c58ac8c3de3840,station-repacking,42,SAT,3.656,9631.000,229759.000,4066836.000,10,pc1_group4
2e76c980bb44428c47c58ac8c3de3840,station-repacking,123,SAT,2.540,4503.000,137188.000,2654153.000,10,pc1_group4
2e76c980bb44428c47c58ac8c3de3840,station-repacking,777,SAT,2.889,4338.000,46982.000,1853519.000,10,pc1_group4
2ebdc7689626455811ae26c891397077,station-repacking,42,SAT,2.284,2867.000,17393.000,1791871.000,10,pc1_group4
2ebdc7689626455811ae26c891397077,station-repacking,123,SAT,2.705,3112.000,17952.000,1828962.000,10,pc1_group4
2ebdc7689626455811ae26c891397077,station-repacking,777,SAT,2.327,2893.000,17735.000,1803669.000,10,pc1_group4
2ed8cb4e59d245480f9317c8908ba75a,station-repacking,42,SAT,140.363,1512952.000,10733005.000,263052401.000,10,pc1_group4
2ed8cb4e59d245480f9317c8908ba75a,station-repacking,123,SAT,134.024,1322909.000,8669738.000,223668352.000,10,pc1_group4
